"","logFC","CI.L","CI.R","AveExpr","t","B","P.Value","adj.P.Val","sig.PVal","sig.FDR","P value","Adjusted P value","negLog10rawP","negLog10adjP","sig.pval.fct","sig.FDR.fct"
"Q3TW96_Uap1l1_1375",0.146478490333831,-0.0211012816930694,0.31405826236073,21.667306744238,1.77885110266131,-6.00665228344359,0.0845487386782369,0.165545972073242,0,0,0.0845487386782369,0.165545972073242,1.07289286694463,0.781081381675101,"nonDE","nonDE"
"O55026_Entpd2_1376",0.342740965173242,0.187266405316968,0.498215525029515,21.9172091378889,4.48635893432717,0.497966738898251,8.42066214872908e-05,0.00052669706170936,0,0,8.42066214872908e-05,0.00052669706170936,4.07465375692877,3.27843910443912,"nonDE","nonDE"
"P61939_Serpina7_1377",0.676395268265704,-0.151446017622806,1.50423655415421,19.2358891964646,1.66315349040612,-6.1943414345223,0.105876686034077,0.197408788799022,0,0,0.105876686034077,0.197408788799022,0.975199660680449,0.704633516094193,"nonDE","nonDE"
"P58774_Tpm2_1378",-0.66484010489733,-1.06937119370159,-0.260309016093071,25.9704263878991,-3.34537000258196,-2.61643991041809,0.00208056756548991,0.00819188046902702,0,0,0.00208056756548991,0.00819188046902702,2.68181817612531,2.08661639328484,"nonDE","nonDE"
"Q7TSI3_Ppp6r1_1379",-0.200980813262493,-0.50210437066755,0.100142744142563,20.3698455783758,-1.35856224886122,-6.63606689085369,0.183615885329249,0.303593664142319,0,0,0.183615885329249,0.303593664142319,0.736089748993155,0.517707296204559,"nonDE","nonDE"
"Q6ZWV3_Rpl10_1380",-0.105134925048937,-0.571883626160643,0.361613776062769,22.1219336136164,-0.458503593479848,-7.45103268649498,0.649635595692156,0.754297658316726,0,0,0.649635595692156,0.754297658316726,0.187330186677673,0.122457240529718,"nonDE","nonDE"
"P62918_Rpl8_1381",-0.0265179170595395,-0.258098734822719,0.20506290070364,23.5774808917477,-0.23304295372163,-7.53084931983246,0.817179524112522,0.875657702886611,0,0,0.817179524112522,0.875657702886611,0.0876825239245047,0.057665627620848,"nonDE","nonDE"
"Q922R8_Pdia6_1382",0.356502500453562,0.269661574139385,0.44334342676774,23.7742130053863,8.35459631762572,11.6072845336665,1.26334260000224e-09,4.40647590041186e-08,0,0,1.26334260000224e-09,4.40647590041186e-08,8.89847885917237,7.35590860074821,"nonDE","nonDE"
"Q9DBD0_Ica_1383",0.560441300810524,0.291245608966044,0.829636992655004,23.2039582726069,4.23735049032821,-0.210139221235747,0.000173433442568618,0.00100849627570081,0,0,0.000173433442568618,0.00100849627570081,3.76086715528759,2.99632570126438,"nonDE","nonDE"
"P56873_Znrd2_1384",0.127259053750823,-0.120401362623618,0.374919470125263,19.9542986390783,1.0457827672741,-7.00590504396961,0.303329242827155,0.445226053707558,0,0,0.303329242827155,0.445226053707558,0.518085718979578,0.351419429579121,"nonDE","nonDE"
"O70310_Nmt1_1385",0.0740182299261853,-0.106446284084731,0.254482743937102,20.8258160383248,0.834707308606211,-7.2044528020052,0.409930463076793,0.548211257714384,0,0,0.409930463076793,0.548211257714384,0.387289806849237,0.261052050312327,"nonDE","nonDE"
"P52760_Rida_1386",0.639350130203752,0.266704098366811,1.01199616204069,20.4340044344521,3.49237691950204,-2.23663174542048,0.00139981343357488,0.00576276470517294,0,0,0.00139981343357488,0.00576276470517294,2.85392984301331,2.23936911238657,"nonDE","nonDE"
"Q9JKF1_Iqgap1_1387",0.0705117257573527,-0.0583939674302084,0.199417418944914,23.4700569786506,1.11320867678819,-6.93368588536815,0.273723221260497,0.411659818673479,0,0,0.273723221260497,0.411659818673479,0.562688357732329,0.385461521586464,"nonDE","nonDE"
"Q921S7_Mrpl37_1388",0.0280716011810114,-0.163721527265602,0.219864729627624,20.2977401886485,0.297866374363488,-7.51320268514202,0.767686704092947,0.841340377257724,0,0,0.767686704092947,0.841340377257724,0.114815981067073,0.075028268103959,"nonDE","nonDE"
"O55023_Impa1_1389",0.0627276053988837,-0.054306969860636,0.179762180658403,25.3205993821295,1.09076667964742,-6.95819256783045,0.28333615312882,0.422955311230522,0,0,0.28333615312882,0.422955311230522,0.547698006832924,0.373705517048751,"nonDE","nonDE"
"Q8BGX2_Timm29_1390",0.227355334127768,-0.0454164037743966,0.500127072029933,20.917052550186,1.69644901136875,-6.14140180453589,0.0993150722303792,0.188953626560761,0,0,0.0993150722303792,0.188953626560761,1.00298483720695,0.723644768313189,"nonDE","nonDE"
"Q6P542_Abcf1_1391",-0.362727435737927,-0.539770769942712,-0.185684101533143,20.8220799222253,-4.16954017779326,-0.396953892168643,0.000209741534625894,0.00118855312530077,0,0,0.000209741534625894,0.00118855312530077,3.67831555869689,2.92498140164355,"nonDE","nonDE"
"Q8CG72_Adprhl2_1392",0.208015216627341,0.0464638303499742,0.369566602904709,21.3419616224395,2.62042511777316,-4.35608205948684,0.0132091068202506,0.0372796081157463,0,0,0.0132091068202506,0.0372796081157463,1.87912654772619,1.42852866160946,"nonDE","nonDE"
"Q4VAE3_Tmem65_1393",0.215789880161871,0.0974891836117729,0.33409057671197,23.6947215168309,3.71219780314462,-1.65111978553059,0.000761523490233232,0.0034822830486931,0,0,0.000761523490233232,0.0034822830486931,3.11831669571425,2.45813593124008,"nonDE","nonDE"
"Q9QYA2_Tomm40_1394",-0.101916107051792,-0.225276145244927,0.0214439311413422,23.2819415765179,-1.68134047712147,-6.16547426733733,0.102210998667114,0.192561790187719,0,0,0.102210998667114,0.192561790187719,0.990502368355663,0.715429885212078,"nonDE","nonDE"
"Q9DCU6_Mrpl4_1395",0.507566301770648,0.0029479805705166,1.01218462297078,19.6155625305634,2.04742790803395,-5.5323000920375,0.0487523106301244,0.10522343369758,0,0,0.0487523106301244,0.10522343369758,1.31200479596274,0.977887530218199,"nonDE","nonDE"
"Q61037_Tsc2_1396",0.328105018195544,-0.0465264757957972,0.702736512186884,18.4497709172216,1.78273766791425,-6.00030055568736,0.0839529086507435,0.16483141484074,0,0,0.0839529086507435,0.16483141484074,1.07596425260414,0.782960013562574,"nonDE","nonDE"
"Q80X85_Mrps7_1397",0.282952314633498,0.0863247586706587,0.479579870596337,21.6045212010742,2.92857403239958,-3.64536012625391,0.00615434275998621,0.0199618973920989,0,0,0.00615434275998621,0.0199618973920989,2.21081831981666,1.69979818109699,"nonDE","nonDE"
"P22315_Fech_1398",-0.374155236546063,-0.519895808074711,-0.228414665017414,22.3349532213245,-5.22466797945523,2.63383723348837,9.70669940120507e-06,8.10761886401232e-05,0,0,9.70669940120507e-06,8.10761886401232e-05,5.01292841947646,4.09110667551268,"nonDE","nonDE"
"Q99L27_Gmpr2_1399",-0.628486779109579,-1.37469747494311,0.117723916723952,17.8780891147624,-1.7144054116935,-6.11255265548826,0.0959568721453457,0.183531012905393,0,0,0.0959568721453457,0.183531012905393,1.0179239169376,0.736290538520074,"nonDE","nonDE"
"Q8CHW4_Eif2b5_1400",0.00993167873330236,-0.231200511048929,0.251063868515533,21.5375740923771,0.0838244399587589,-7.5551251802139,0.933706810587735,0.959265084464469,0,0,0.933706810587735,0.959265084464469,0.0297894733770542,0.0180613627857073,"nonDE","nonDE"
"Q9QWK4_Cd5l_1401",1.60257492364299,1.08105369071701,2.12409615656898,22.6122574432049,6.25496955893408,5.63136832981349,4.82426333832133e-07,5.93281746712708e-06,1,1,4.82426333832133e-07,5.93281746712708e-06,6.3165689937248,5.22673901323999,"upReg","upReg"
"O08797_Serpinb9_1402",-0.181520971544362,-0.333132356234898,-0.0299095868538262,23.2707206362926,-2.4365892869062,-4.7555205087243,0.0204316471944389,0.0531959102629987,0,0,0.0204316471944389,0.0531959102629987,1.68969661924037,1.27412175527048,"nonDE","nonDE"
"P52196_Tst_1403",0.0376137029631778,-0.404305325068156,0.479532730994512,20.4941607486585,0.173253589543041,-7.54331494220307,0.863524370384618,0.911692733466024,0,0,0.863524370384618,0.911692733466024,0.0637254012647789,0.0401515066769601,"nonDE","nonDE"
"Q8VHL1_Setd7_1404",0.52521750131509,-0.161474853088749,1.21190985571893,19.175622425706,1.55688247342301,-6.35721041534171,0.129163313424003,0.230136853141411,0,0,0.129163313424003,0.230136853141411,0.888860822563956,0.638013829682545,"nonDE","nonDE"
"Q3V384_Afg1l_1405",-0.0434264771611872,-0.204091343413111,0.117238389090737,22.4287480887429,-0.550073876569622,-7.40395695362973,0.586001171361649,0.701260200925534,0,0,0.586001171361649,0.701260200925534,0.232101515866906,0.154120808197889,"nonDE","nonDE"
"Q62077_Plcg1_1406",-0.149835191895225,-0.747850663044333,0.448180279253884,19.5320352183846,-0.510011843123813,-7.42557641254894,0.613482163460532,0.725732072206687,0,0,0.613482163460532,0.725732072206687,0.212198059543783,0.139223683760672,"nonDE","nonDE"
"P63011_Rab3a_1407",-0.266600289001932,-0.472498574673017,-0.0607020033308468,22.224284917703,-2.63508860220326,-4.32339381219228,0.0127490885841941,0.0362289734595093,0,0,0.0127490885841941,0.0362289734595093,1.8945208612695,1.4409439714357,"nonDE","nonDE"
"Q9CQ92_Fis1_1408",0.152699124243782,-0.0111568823871632,0.316555130874726,24.3673321040337,1.89653786185835,-5.80522169840334,0.0667391505153064,0.135923992240476,0,0,0.0667391505153064,0.135923992240476,1.17561932553353,0.866703878234457,"nonDE","nonDE"
