TNFR_name,partner_ID,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
TNFRSF1A,MAP2K4,9606,0.929,0,0.0,0,0.0,0.0,0.9,0.32299999999999995
TNFRSF1A,MAP2K3,9606,0.9279999999999999,0,0.0,0,0.083,0.0,0.9,0.282
TNFRSF1A,RPS27A,9606,0.927,0,0.0,0,0.0,0.166,0.9,0.2
TNFRSF1A,PIDD1,9606,0.927,0,0.0,0,0.062,0.0,0.9,0.294
TNFRSF1A,SRC,9606,0.924,0,0.0,0,0.0,0.682,0.0,0.77
TNFRSF1A,IRAK1,9606,0.9229999999999999,0,0.0,0,0.063,0.182,0.0,0.9079999999999999
TNFRSF1A,PRKCZ,9606,0.9209999999999999,0,0.0,0,0.0,0.063,0.9,0.23
TNFRSF1A,MAP2K6,9606,0.92,0,0.0,0,0.062,0.0,0.9,0.217
TNFRSF1A,UBB,9606,0.919,0,0.0,0,0.0,0.19,0.9,0.086
TNFRSF1A,MAP4K2,9606,0.914,0,0.0,0,0.0,0.0,0.9,0.18
TNFRSF1A,ERAP1,9606,0.914,0,0.0,0,0.063,0.192,0.0,0.895
TNFRSF1A,HSPA4,9606,0.914,0,0.0,0,0.0,0.0,0.0,0.914
TNFRSF1A,JAK2,9606,0.9129999999999999,0,0.0,0,0.049,0.49700000000000005,0.0,0.833
TNFRSF1A,MAP4K4,9606,0.9109999999999999,0,0.0,0,0.0,0.0,0.9,0.15
TNFRSF1A,SPATA2,9606,0.909,0,0.0,0,0.0,0.862,0.0,0.368
TNFRSF1A,TNIK,9606,0.907,0,0.0,0,0.0,0.0,0.9,0.114
TNFRSF1A,USP21,9606,0.907,0,0.0,0,0.063,0.0,0.9,0.091
TNFRSF1A,HDAC3,9606,0.903,0,0.0,0,0.0,0.0,0.9,0.078
TNFRSF1A,PRKCI,9606,0.902,0,0.0,0,0.0,0.063,0.9,0.0
TNFRSF1A,MAP4K3,9606,0.9,0,0.0,0,0.0,0.0,0.9,0.0
TNFRSF1A,UBA52,9606,0.9,0,0.0,0,0.0,0.0,0.9,0.0
TNFRSF1A,NRK,9606,0.9,0,0.0,0,0.0,0.0,0.9,0.0
TNFRSF1A,MAP4K5,9606,0.9,0,0.0,0,0.0,0.0,0.9,0.0
TNFRSF1A,RFFL,9606,0.9,0,0.0,0,0.0,0.0,0.9,0.0
TNFRSF1A,CASP10,9606,0.894,0,0.0,0,0.062,0.677,0.0,0.679
TNFRSF1A,TBK1,9606,0.892,0,0.0,0,0.062,0.685,0.0,0.664
TNFRSF1A,DAXX,9606,0.892,0,0.0,0,0.0,0.27,0.8,0.321
TNFRSF1A,TNFSF11,9606,0.883,0,0.0,0,0.062,0.0,0.0,0.88
TNFRSF1A,TRAF3,9606,0.88,0,0.0,0,0.062,0.287,0.0,0.835
TNFRSF1A,BRE,9606,0.879,0,0.0,0,0.0,0.345,0.0,0.823
TNFRSF1A,IL1R1,9606,0.8690000000000001,0,0.0,0,0.08,0.0,0.0,0.8640000000000001
TNFRSF1A,STAT3,9606,0.86,0,0.0,0,0.109,0.0,0.65,0.5870000000000001
TNFRSF1A,TNIP1,9606,0.858,0,0.0,0,0.08199999999999999,0.742,0.0,0.451
TNFRSF1A,CD40,9606,0.855,0,0.0,0,0.062,0.0,0.0,0.852
TNFRSF1A,GRB2,9606,0.851,0,0.0,0,0.062,0.486,0.0,0.716
TNFRSF1A,EGFR,9606,0.847,0,0.0,0,0.062,0.642,0.0,0.5820000000000001
TNFRSF1A,DAB2IP,9606,0.846,0,0.0,0,0.0,0.27,0.0,0.7979999999999999
TNFRSF1A,XIAP,9606,0.845,0,0.0,0,0.0,0.055999999999999994,0.6,0.622
TNFRSF1A,JAK1,9606,0.8440000000000001,0,0.0,0,0.0,0.49700000000000005,0.0,0.703
TNFRSF1A,TNFRSF4,9606,0.8420000000000001,0,0.0,0,0.0,0.0,0.0,0.8420000000000001
TNFRSF1A,IL1B,9606,0.8370000000000001,0,0.0,0,0.062,0.0,0.0,0.833
TNFRSF1A,RIPK3,9606,0.8320000000000001,0,0.0,0,0.062,0.28600000000000003,0.0,0.768
TNFRSF1A,NOX1,9606,0.8290000000000001,0,0.0,0,0.062,0.27,0.0,0.77
TNFRSF1A,ADAM17,9606,0.8240000000000001,0,0.0,0,0.0,0.27,0.0,0.768
TNFRSF1A,CD40LG,9606,0.8240000000000001,0,0.0,0,0.0,0.0,0.0,0.8240000000000001
TNFRSF1A,PGLYRP1,9606,0.8170000000000001,0,0.0,0,0.0,0.0,0.0,0.8170000000000001
TNFRSF1A,TAB3,9606,0.8109999999999999,0,0.0,0,0.0,0.0,0.6,0.5479999999999999
TNFRSF1A,TNIP2,9606,0.804,0,0.0,0,0.0,0.7340000000000001,0.0,0.295
TNFRSF1A,TNFRSF9,9606,0.804,0,0.0,0,0.0,0.0,0.0,0.804
TNFRSF1A,CFLAR,9606,0.804,0,0.0,0,0.062,0.209,0.0,0.757
TNFRSF1A,TNFSF9,9606,0.804,0,0.0,0,0.0,0.0,0.0,0.804
TNFRSF1A,LTBR,9606,0.7979999999999999,0,0.0,0,0.6990000000000001,0.0,0.0,0.799
TNFRSF1A,CD8A,9606,0.792,0,0.0,0,0.062,0.0,0.0,0.7879999999999999
TNFRSF1A,HTRA2,9606,0.79,0,0.0,0,0.0,0.6779999999999999,0.0,0.376
TNFRSF1A,TNFSF10,9606,0.7879999999999999,0,0.0,0,0.062,0.0,0.0,0.784
TNFRSF1A,IKBKE,9606,0.779,0,0.0,0,0.08,0.685,0.0,0.298
TNFRSF1A,MUC1,9606,0.7759999999999999,0,0.0,0,0.065,0.27,0.0,0.698
TNFRSF1A,TRPC4AP,9606,0.7759999999999999,0,0.0,0,0.0,0.486,0.0,0.5820000000000001
TNFRSF1A,CASP7,9606,0.745,0,0.0,0,0.062,0.48200000000000004,0.0,0.519
TNFRSF1A,TNFRSF14,9606,0.743,0,0.0,0,0.085,0.0,0.0,0.731
TNFRSF1A,LTB,9606,0.743,0,0.0,0,0.0,0.355,0.0,0.619
TNFRSF1A,IL6,9606,0.74,0,0.0,0,0.0,0.0,0.0,0.74
TNFRSF1A,TAX1BP1,9606,0.732,0,0.0,0,0.0,0.0,0.6,0.359
TNFRSF1A,CXCL8,9606,0.728,0,0.0,0,0.069,0.0,0.0,0.72
TNFRSF1A,SYK,9606,0.72,0,0.0,0,0.062,0.478,0.0,0.474
TNFRSF1A,EPHA7,9606,0.715,0,0.0,0,0.0,0.063,0.0,0.7090000000000001
TNFRSF1A,SUMO1,9606,0.7140000000000001,0,0.0,0,0.0,0.5,0.0,0.451
TNFRSF1A,ERN1,9606,0.7090000000000001,0,0.0,0,0.062,0.302,0.0,0.591
TNFRSF1A,CLIP3,9606,0.708,0,0.0,0,0.0,0.27,0.6,0.081
TNFRSF1A,CASP3,9606,0.705,0,0.0,0,0.0,0.0,0.0,0.705
TNFRSF1A,TNFRSF12A,9606,0.705,0,0.0,0,0.096,0.0,0.0,0.687
TNFRSF1A,MYD88,9606,0.705,0,0.0,0,0.10800000000000001,0.0,0.0,0.682
TNFRSF1A,CD4,9606,0.6970000000000001,0,0.0,0,0.064,0.0,0.0,0.6890000000000001
TNFRSF1A,MLKL,9606,0.695,0,0.0,0,0.062,0.063,0.0,0.6809999999999999
TNFRSF1A,IL6R,9606,0.688,0,0.0,0,0.062,0.0,0.0,0.6809999999999999
TNFRSF1A,AKT1,9606,0.687,0,0.0,0,0.062,0.225,0.0,0.604
TNFRSF1A,HIST1H4F,9606,0.687,0,0.0,0,0.0,0.0,0.0,0.687
TNFRSF1A,TLR4,9606,0.677,0,0.0,0,0.062,0.0,0.0,0.67
TNFRSF1A,TFRC,9606,0.675,0,0.0,0,0.0,0.0,0.0,0.675
TNFRSF1A,TNFRSF18,9606,0.6729999999999999,0,0.0,0,0.055,0.0,0.0,0.6679999999999999
TNFRSF1A,MAPK8,9606,0.6729999999999999,0,0.0,0,0.0,0.287,0.0,0.56
TNFRSF1A,PIP4K2B,9606,0.67,0,0.0,0,0.0,0.462,0.0,0.41200000000000003
TNFRSF1A,TRAP1,9606,0.6609999999999999,0,0.0,0,0.0,0.385,0.0,0.47200000000000003
TNFRSF1A,RASSF1,9606,0.66,0,0.0,0,0.0,0.213,0.0,0.585
TNFRSF1A,CYCS,9606,0.66,0,0.0,0,0.0,0.0,0.0,0.66
TNFRSF1A,TNFSF15,9606,0.659,0,0.0,0,0.0,0.153,0.0,0.613
TNFRSF1A,REL,9606,0.655,0,0.0,0,0.0,0.0,0.0,0.655
TNFRSF1A,CASP9,9606,0.654,0,0.0,0,0.0,0.0,0.0,0.654
TNFRSF1A,ICAM1,9606,0.653,0,0.0,0,0.08800000000000001,0.0,0.0,0.635
TNFRSF1A,MAPK1,9606,0.6509999999999999,0,0.0,0,0.051,0.502,0.0,0.321
TNFRSF1A,TLR3,9606,0.6509999999999999,0,0.0,0,0.062,0.0,0.0,0.643
TNFRSF1A,BCL2L1,9606,0.6509999999999999,0,0.0,0,0.0,0.0,0.0,0.6509999999999999
TNFRSF1A,DIABLO,9606,0.6509999999999999,0,0.0,0,0.0,0.0,0.0,0.6509999999999999
TNFRSF1A,IRAK4,9606,0.648,0,0.0,0,0.062,0.153,0.0,0.593
TNFRSF1A,TLR2,9606,0.645,0,0.0,0,0.064,0.0,0.0,0.636
TNFRSF1A,CHRNA3,9606,0.644,0,0.0,0,0.049,0.0,0.0,0.642
TNFRSF1A,TNFRSF21,9606,0.642,0,0.0,0,0.0,0.0,0.0,0.642
TNFRSF1A,RIPK2,9606,0.637,0,0.0,0,0.062,0.28600000000000003,0.0,0.501
TNFRSF1A,CCL2,9606,0.63,0,0.0,0,0.086,0.0,0.0,0.612
TNFRSF1A,PSMD2,9606,0.628,0,0.0,0,0.0,0.486,0.0,0.306
TNFRSF1A,CASP1,9606,0.626,0,0.0,0,0.085,0.0,0.0,0.608
TNFRSF1A,JUN,9606,0.626,0,0.0,0,0.062,0.0,0.0,0.618
TNFRSF1A,CD27,9606,0.621,0,0.0,0,0.0,0.0,0.0,0.621
TNFRSF1A,CTLA4,9606,0.62,0,0.0,0,0.062,0.0,0.0,0.612
TNFRSF1A,NFKB2,9606,0.619,0,0.0,0,0.083,0.0,0.0,0.602
TNFRSF1A,MEFV,9606,0.619,0,0.0,0,0.062,0.0,0.0,0.611
TNFRSF1A,TRAF4,9606,0.618,0,0.0,0,0.066,0.064,0.0,0.599
TNFRSF1A,KHDRBS1,9606,0.618,0,0.0,0,0.0,0.27,0.0,0.499
TNFRSF1A,RELB,9606,0.614,0,0.0,0,0.071,0.0,0.0,0.602
TNFRSF1A,IL2,9606,0.612,0,0.0,0,0.0,0.0,0.0,0.612
TNFRSF1A,CYBA,9606,0.61,0,0.0,0,0.08900000000000001,0.345,0.0,0.39899999999999997
TNFRSF1A,TNFSF18,9606,0.61,0,0.0,0,0.0,0.0,0.0,0.61
TNFRSF1A,IL1A,9606,0.606,0,0.0,0,0.062,0.0,0.0,0.597
TNFRSF1A,APAF1,9606,0.602,0,0.0,0,0.0,0.0,0.0,0.602
TNFRSF1A,TNFSF12,9606,0.601,0,0.0,0,0.0,0.0,0.0,0.601
TNFRSF1A,MVK,9606,0.601,0,0.0,0,0.0,0.0,0.0,0.601
TNFRSF1A,CRP,9606,0.601,0,0.0,0,0.0,0.0,0.0,0.601
TNFRSF1A,VCAM1,9606,0.595,0,0.0,0,0.0,0.0,0.0,0.595
TNFRSF1A,IFNG,9606,0.5920000000000001,0,0.0,0,0.0,0.0,0.0,0.5920000000000001
TNFRSF1A,MAVS,9606,0.5920000000000001,0,0.0,0,0.062,0.0,0.0,0.583
TNFRSF1A,IRAK2,9606,0.588,0,0.0,0,0.062,0.12,0.0,0.541
TNFRSF1A,IL17A,9606,0.588,0,0.0,0,0.0,0.0,0.0,0.588
TNFRSF1A,IFNB1,9606,0.584,0,0.0,0,0.0,0.0,0.0,0.584
TNFRSF1A,ANXA5,9606,0.5770000000000001,0,0.0,0,0.087,0.0,0.0,0.556
TNFRSF1A,BTLA,9606,0.5760000000000001,0,0.0,0,0.066,0.0,0.0,0.565
TNFRSF1A,IL18,9606,0.5720000000000001,0,0.0,0,0.062,0.0,0.0,0.563
TNFRSF1A,NLRP3,9606,0.57,0,0.0,0,0.062,0.0,0.0,0.561
TNFRSF1A,CD28,9606,0.57,0,0.0,0,0.062,0.0,0.0,0.561
TNFRSF1A,TP53,9606,0.569,0,0.0,0,0.062,0.0,0.0,0.56
TNFRSF1A,ACTB,9606,0.569,0,0.0,0,0.062,0.0,0.0,0.5589999999999999
TNFRSF1A,TNFRSF8,9606,0.568,0,0.0,0,0.0,0.0,0.0,0.568
TNFRSF1A,IL4,9606,0.5670000000000001,0,0.0,0,0.0,0.0,0.0,0.5670000000000001
TNFRSF1A,CCL5,9606,0.5660000000000001,0,0.0,0,0.062,0.0,0.0,0.557
TNFRSF1A,TNFRSF13C,9606,0.565,0,0.0,0,0.062,0.0,0.0,0.556
TNFRSF1A,TNFSF4,9606,0.563,0,0.0,0,0.0,0.0,0.0,0.563
TNFRSF1A,P2RX2,9606,0.563,0,0.0,0,0.059000000000000004,0.0,0.0,0.555
TNFRSF1A,CSF2,9606,0.56,0,0.0,0,0.0,0.0,0.0,0.56
TNFRSF1A,MCL1,9606,0.56,0,0.0,0,0.062,0.18899999999999997,0.0,0.469
TNFRSF1A,TNFSF13B,9606,0.556,0,0.0,0,0.0,0.0,0.0,0.556
TNFRSF1A,TNFRSF6B,9606,0.556,0,0.0,0,0.0,0.0,0.0,0.556
TNFRSF1A,ENSG00000026036,9606,0.556,0,0.0,0,0.0,0.0,0.0,0.556
TNFRSF1A,UBE2N,9606,0.555,0,0.0,0,0.0,0.0,0.0,0.555
TNFRSF1A,MAPK3,9606,0.55,0,0.0,0,0.051,0.062,0.0,0.535
TNFRSF1A,SORT1,9606,0.5489999999999999,0,0.0,0,0.0,0.0,0.0,0.5489999999999999
TNFRSF1A,ANXA1,9606,0.546,0,0.0,0,0.134,0.0,0.0,0.49700000000000005
